1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,target
5.6547546,1.7846985,0.82813317,0.0,2.3228323,0.0,3.0344174,2.2020848,5.580076,6.3773403,1.8471477,3.2633061,4.879774,0.0,0.31538072,0.0,1.3026016,2.066202,2.7633526,2.0661201,2.898404,6.699286,0.0,0.0,0.0,2.5890553,3.3075922,0.42648467,2.3573947,0.7368799,1.0465559,7.145393,2.2605162,2.164809,1.9701878,4.3184137,1.2855984,0.0,0.0,6.502898,3.4273558,0.0,2.4131732,2.690758,4.919088,0.0,0.3739944,1.8350213,0.0,0.0,1
3.1184082,2.8347912,0.62100154,0.0,1.4369224,0.0,1.3648729,0.7979834,3.2855823,1.925922,0.5151743,2.7723045,2.4529865,1.6588682,0.5439408,0.0,0.0,0.83700323,0.85969585,1.7182881,1.3568985,3.9816456,0.0,0.0,0.0,0.67591566,0.8152385,0.0,2.7079158,0.0,0.0,3.5443366,1.4461125,0.6296093,0.6666044,0.2682563,1.7424421,0.0,0.50454223,3.9041882,2.604981,0.39397135,0.6476772,1.080879,3.0799763,0.0,0.8480425,0.47370455,1.3025615,0.0,1
33.97894,44.95593,9.624909,0.0,2.7795298,0.0,21.863342,10.07192,29.37315,55.779163,12.712198,49.502083,14.799033,0.66380244,12.820247,0.0,0.0,0.7427902,10.744863,34.450874,13.059551,58.672817,17.399343,0.0,0.0,3.0450208,0.0,0.0,22.511127,0.0,0.0,37.266754,37.447205,0.0,17.893272,5.547113,31.58862,0.0,0.0,47.395206,26.79349,16.244596,0.0,8.504186,56.426678,0.0,20.443295,2.0836356,0.0,0.0,1
5.261215,0.13919987,0.5209448,0.0,3.0805886,0.0,3.7446764,2.3203597,7.5454197,4.724188,1.6784618,1.4473938,6.0456715,0.4662004,0.41195837,0.0,0.84661984,2.803768,3.357341,2.6274097,2.6685529,6.1641097,0.0,0.0,0.0,3.1036391,2.5379407,0.0,2.0860534,0.0,0.6110306,7.330475,1.7203349,2.2638106,3.5198398,2.8088214,0.37151146,0.0,0.0,7.367301,4.077588,0.0,1.6126909,1.7648312,5.3944516,0.0,0.5166429,1.0097178,0.0,0.0,1
4.6155915,2.6577368,0.57881194,0.0,0.17880228,0.0,3.461703,2.9194489,4.247231,1.9652063,0.0,0.82029116,2.745031,0.39253742,0.0,0.0,0.0,2.4359794,0.0,3.191438,0.2058562,4.600927,0.0,0.0,0.0,0.0,0.16368362,0.0,2.8197503,0.0,1.6051275,2.437671,2.0280595,1.1997551,1.1528994,1.4070964,2.8965168,0.0,0.0,1.554857,0.7221469,0.37242004,0.4997166,0.08705085,1.7887263,0.0,2.3692768,0.0,2.336457,0.0,1
5.0662017,2.2828653,2.5682652,0.0,3.0083125,0.0,2.3314378,0.5029515,6.148157,8.148911,3.705555,4.8284106,4.9624786,1.2948058,0.6352332,0.0,0.6493151,0.19939986,4.2526526,1.2129122,4.1703663,6.051888,0.0,0.0,0.0,3.5178556,2.6460476,0.6149268,0.791756,1.2835578,0.0,7.212401,1.8926297,1.3520205,1.5641048,3.6055744,0.7530543,0.0,0.0,7.357589,5.011699,0.0,1.005345,2.9734182,6.969283,0.0,0.0,1.5096964,0.0,0.0,1
8.69262,8.423629,4.7028236,0.0,2.3192832,0.0,3.913856,0.7159807,14.037038,10.361649,4.0965457,13.502838,8.288285,5.396812,2.0460346,0.0,0.0,0.0,6.7812877,8.688206,4.273403,13.2383795,0.0,0.0,0.0,6.38898,2.5577695,0.0,6.5845556,0.0,0.0,13.205737,7.023963,0.0,3.1979566,0.968014,7.047186,0.0,0.0,13.991598,8.069036,0.7304204,0.0,3.409603,17.01886,0.0,4.4729137,0.0,0.91752243,0.0,1
6.2323203,3.831276,1.2765682,0.0,7.1178093,0.0,2.404242,0.668836,5.680948,5.6770744,3.2803533,2.6505415,9.472936,2.6361346,0.0792597,0.0,0.75041854,2.09474,3.0424893,3.165079,5.97429,8.511116,0.0,2.484362,0.0,2.9534438,4.9037056,1.7228382,6.4454093,0.0,3.6759405,9.3678875,5.615915,5.7697268,0.87007654,5.853817,0.0,0.64097923,0.0,9.764848,3.562125,0.0,1.9832983,1.5858083,6.7807884,0.0,2.477473,0.0,3.4054124,0.0,1
4.2926173,5.9154167,0.7355455,0.0,0.14365391,0.0,1.3454196,1.5547059,4.305198,3.3044224,0.0,5.444023,1.693642,0.4361086,1.5369613,0.0,0.0,0.91240764,1.1180949,4.2243137,0.051540352,6.6440754,1.4214299,0.0,0.0,0.11815253,0.31625983,0.0,3.1993036,0.0,0.0,4.111697,3.7544246,0.0,0.68684906,0.12952492,4.6661777,0.0,0.0,3.7117994,3.1140883,2.5944493,0.0,0.88769495,4.703978,0.0,2.206715,0.059112355,0.7889119,0.0,1
3.8813353,0.9381912,1.2783273,0.0,2.0352352,0.0,2.1457694,0.3789931,4.7261086,2.7069936,2.0912194,1.7014836,3.2423396,2.35443,0.7254137,0.0,0.29690805,1.4241912,1.7630079,1.1176136,3.0645056,3.7599547,0.0,0.0,0.0,2.103545,0.55583715,0.17872666,1.2169604,0.25300148,0.584465,4.7393465,0.7562957,0.54280525,0.85137725,1.168069,0.37926263,0.0,0.0,4.068526,3.4101076,0.14802434,0.0,0.12336665,3.7290423,0.0,1.6593727,0.0,0.8796719,0.0,1
18.725054,3.5835729,2.2693613,0.0,3.7094483,0.0,12.7982435,10.340124,16.285751,14.656028,3.4674842,4.225612,16.040604,0.0,0.0,0.0,3.262669,9.547223,4.7020125,6.815071,7.511427,19.030481,0.0,0.0,0.0,4.7195225,7.157624,0.0,9.561476,0.0,5.7690697,15.433315,5.129367,9.888817,10.091201,10.610529,5.408434,0.0,0.0,11.883723,5.9150414,0.0,1.7691773,3.897942,11.733301,0.0,5.3711233,1.0543964,2.7548256,0.0,1
10.693494,2.8180103,1.9219867,0.0,2.8572335,0.0,5.9364114,5.048657,9.873261,13.062474,3.85766,6.240172,9.505752,0.1971165,0.50257355,0.0,2.2818396,3.1507297,4.8507285,3.0462918,7.107302,12.477536,0.0,0.0,0.0,4.707201,5.7077827,0.6163917,5.460861,0.64503336,1.0072033,12.741511,4.0155807,4.079091,4.7656293,6.5313034,1.8189418,0.0,0.0,13.170931,6.997402,0.0,2.6654825,5.4689527,11.765855,0.0,0.0,2.3871782,0.0,0.0,1
19.08105,11.806337,7.5961676,0.0,4.0092716,0.0,8.708131,5.5782104,16.20965,24.776104,8.814965,19.699142,11.777598,3.4458582,4.001244,0.0,0.0,2.0921335,9.8512745,9.183679,12.180799,24.327946,0.43846253,0.0,0.0,5.6282563,3.2969823,0.0,6.9639792,0.0,0.0,23.19536,12.003639,0.0,8.665805,4.8668513,6.559915,0.0,0.0,23.652195,15.893658,2.2264779,0.0,4.5710273,25.991312,0.0,3.98325,0.8030038,0.0,0.0,1
8.459314,2.024233,2.918019,0.0,3.525787,0.0,5.3052793,2.7579005,9.032277,11.149238,4.439361,4.388493,7.8249846,1.6766157,0.0,0.0,1.4424932,0.45249823,4.649004,2.8717155,6.33844,9.296109,0.0,0.0,0.0,3.5813684,3.621277,0.84422266,4.281271,0.0,0.26347753,8.650119,3.5114126,3.7659416,4.6036,4.2194996,0.40579134,0.0,0.0,11.755304,5.438299,0.0,0.59992903,3.1439571,10.463319,0.0,0.6081217,1.0661815,0.0,0.0,1
6.3933926,5.715872,2.057971,0.0,1.1677284,0.0,3.8929126,2.3434846,5.597582,7.155437,2.114396,3.6633697,5.420869,0.15201333,1.9315764,0.0,0.0,1.3176963,3.7568114,4.056108,4.5203085,8.086811,0.73643637,0.0,0.0,1.5261513,0.9881975,0.0,3.0783863,0.27741447,0.22132304,6.2348533,4.15821,0.3142918,2.524045,2.2791827,3.08367,0.0,0.0,7.825406,6.1525435,1.8558334,0.0,1.5701388,7.499276,0.0,1.7737741,0.42078668,0.726749,0.0,1
9.991475,4.265047,7.47475,0.0,4.732241,0.0,4.914941,0.4802255,16.180292,19.331568,8.644632,14.699169,11.050845,4.159237,3.1682224,0.0,1.2430763,0.0,10.400343,2.094134,7.477319,16.595695,0.0,0.0,0.0,5.959664,1.3838583,0.0,2.5729957,0.0,0.0,19.342197,6.5161395,0.65825135,4.4526844,3.6868145,0.0,0.0,0.0,21.749058,13.110696,0.0,0.16717038,7.7378473,20.542036,0.0,0.0,0.50801516,0.0,0.0,1
4.44395,1.3089792,0.694897,0.0,1.2019913,0.0,2.4090517,1.6064057,4.1351852,3.7386012,0.692736,2.1709812,3.145,0.18654029,0.2463344,0.0,0.63019127,2.0560808,1.6639299,1.5786346,1.6545448,4.60002,0.0,0.0,0.0,1.6456058,1.725126,0.42184183,1.7129844,0.43486303,0.6171933,4.75733,1.4107656,1.2459991,1.2623221,2.738958,1.3934839,0.0,0.0,3.4838276,2.1859744,0.0,1.6080949,1.3237046,2.7189488,0.0,0.77448976,0.840367,0.0,0.0,1
1.6661545,1.6822886,2.1869395,0.0,1.2659146,0.0,1.286034,0.29439563,3.5449877,3.0276442,1.313626,2.1946545,3.559775,1.64378,0.15757874,0.0,0.5307192,0.0,2.168475,1.2890716,1.7016371,2.8456588,0.0,0.0,0.0,1.793963,0.12588888,0.21722765,0.7733684,0.0,0.0,3.6104224,0.91436857,0.4764268,0.32429898,0.09127403,0.35872817,0.0,0.0,4.620862,2.7119975,0.0,0.0,1.2792691,4.036044,0.0,0.4145553,0.06866369,0.4955822,0.0,1
15.2222805,10.03855,0.4039971,0.0,0.027699217,0.0,10.160738,9.942974,14.351633,7.248105,0.0,8.716127,6.328937,1.2468613,0.0,0.0,0.0,5.897087,0.0,11.399142,0.0,21.063822,0.0,0.0,0.0,0.0,0.0,0.0,14.632278,0.0,0.0,6.908109,9.3658695,2.809067,3.2783506,4.734074,13.61497,0.0,0.0,4.971669,1.4041041,0.37715814,0.0,1.0480689,10.467828,0.0,9.375899,0.0,8.7570095,0.0,1
10.673691,8.9999075,8.740491,0.0,9.235058,0.0,7.208974,0.0,17.705864,26.498144,15.30848,15.981719,17.082575,5.2327857,5.7590103,0.0,1.2871027,0.0,14.225344,5.86431,13.322252,16.669748,2.3953915,0.0,0.0,6.4848313,2.8900642,2.8387132,0.0,1.4943869,0.0,23.248943,9.206108,0.54125077,6.090498,6.410767,1.4366374,0.0,0.0,32.570408,18.68441,0.0,0.0,5.459741,29.965033,0.0,2.4895818,1.3097953,0.0,2.5907023,1
6.999713,4.5801454,0.0,0.0,0.0,0.0,4.6714163,4.512805,4.4569473,3.77062,0.0,2.1329567,3.2913296,0.0,0.0,0.0,0.0,3.7737148,0.0,4.3291364,0.110592104,7.7249513,0.0,0.0,0.0,0.0,0.0,0.0,4.6439757,0.0,2.4947505,2.4901667,4.101476,1.1285605,1.5546232,2.0212827,5.130144,0.0,0.0,1.0353813,0.008539793,1.4518887,1.1342947,0.0,1.7870739,0.0,3.6735463,0.0,3.2229846,0.0,1
15.637825,12.577283,3.4647996,0.0,0.0,0.0,10.028239,6.096296,12.368688,18.77393,2.6539526,15.451594,7.6539526,1.1890842,0.0,0.0,0.0,1.9492922,2.656906,10.922309,4.277443,22.84536,0.0,0.0,0.0,3.6332026,0.0,0.0,12.7273445,0.0,1.7742738,12.57535,12.457087,0.16105995,5.4674582,5.0568976,11.670523,0.0,0.0,11.307549,5.8632216,2.9870498,0.07944462,3.758928,17.302317,0.0,5.809659,0.0,3.2508705,0.49005905,1
12.583035,5.923272,0.12491003,0.0,0.7930179,0.0,11.805371,7.5747566,9.380265,6.5588007,0.0,0.92998135,10.246475,0.0,0.0,0.0,0.0,7.5157685,0.0,7.6984696,2.9201286,13.029447,0.0,0.0,0.0,1.2483861,1.53766,0.0,9.039667,0.0,7.3112698,6.557281,5.80697,7.3913507,5.4617877,6.9580855,6.682325,0.0,0.0,3.384849,0.39796442,0.0,4.3196144,0.0,3.2687795,0.0,5.6767607,0.0,4.8130817,1.1466887,1
5.6235385,5.3858194,1.5032545,0.0,0.0,0.0,1.8614419,2.2464688,4.311187,5.3439636,0.0,5.3931365,3.962738,0.8384245,1.5547558,0.0,0.0,1.4433302,1.1797223,3.3385108,2.8141937,6.8352637,0.5831515,0.0,0.0,1.1056122,0.73461044,0.0,4.0144973,0.0,0.0,4.776601,3.3028502,0.0,0.8542081,0.7963592,4.0378623,0.0,0.0,5.5191083,4.013573,0.5523771,0.0,0.82294697,5.7120733,0.0,1.4658643,0.0,1.6139628,2.161586,1
13.3563795,4.9440756,2.5611887,0.0,5.5623794,0.0,7.264561,5.9288416,14.419297,17.02607,5.7742476,10.258761,10.768665,0.89269006,0.84902346,0.0,1.9258074,2.1530998,7.0862327,5.2144036,7.347648,16.732527,0.0,0.0,0.0,5.572296,6.728516,0.26640704,6.6323423,1.1599234,0.0,16.225296,5.222585,3.776888,5.573792,7.8125486,3.0771875,0.0,0.0,16.289772,9.999341,0.0,3.3218634,7.6328993,16.55919,0.0,0.0,3.0575807,0.0,0.0,1
4.5891666,4.2393494,0.63559467,0.0,0.3146524,0.0,2.528027,2.1251197,3.1714945,3.2867312,0.0,2.1169007,2.6574278,0.0,0.71023035,0.0,0.0,1.9427223,0.7449899,3.083502,2.070543,5.569952,0.0,0.0,0.0,0.2090468,0.6787408,0.0,2.9024358,0.0,1.4940544,2.9024034,2.9790823,0.9061885,0.75264394,1.5505954,2.483925,0.0,0.0,2.796705,2.2919865,1.7155687,0.0,0.6000162,2.5761518,0.0,1.9139577,0.42582816,2.048139,0.0,1
15.434832,6.4197273,0.66522974,0.0,5.214003,0.0,9.990915,7.5744996,17.318878,6.369149,0.49056244,4.4932866,12.415349,2.4205253,0.40972033,0.0,0.0,4.373203,4.1661944,9.324241,2.6225083,16.025866,0.0,0.0,0.0,2.61047,2.8632803,0.0,10.371651,0.0,0.0,9.988984,2.813326,4.1085167,6.3542094,4.756405,7.8286667,0.0,0.0,10.222679,7.876476,0.0,0.0,2.0367413,13.219412,0.0,6.3381944,0.0,3.2955806,0.0,1
8.684951,2.840968,0.14605466,0.0,1.1491028,0.1573204,7.7379546,6.1256075,8.116825,3.8745759,0.0,0.048251692,7.014292,0.0,0.0,0.0,0.29316884,4.8812165,0.47606343,5.1339593,0.37241444,9.064311,0.0,0.0,0.0,0.2336288,1.4955587,0.0,6.006156,0.02334246,3.5263004,3.8025947,3.8046248,5.3058524,5.092283,4.8074436,4.084252,0.0,0.0,2.2965505,1.1424453,0.0,2.6288111,0.99473697,2.3622975,0.0,3.3300588,0.0,3.4101615,0.0,1
12.571812,5.7859373,0.18405977,0.0,0.46068648,0.0,10.664913,8.147332,9.982384,5.7667356,0.0,1.3776678,10.135956,0.0,0.0,0.0,0.0,6.3951945,0.19718774,7.0523047,3.0144758,13.708188,0.0,0.0,0.0,0.0,0.6146835,0.0,7.618856,0.0,5.395581,4.2903376,5.7355847,5.5475492,5.4593325,4.8823233,6.4636493,0.0,0.0,3.6610286,2.9029195,1.4120041,0.8862512,0.0,2.9400907,0.0,4.078241,0.0,4.5986457,2.3158088,1
6.2435384,6.1041493,4.2900286,0.0,2.410871,0.0,4.2367253,3.3412335,10.576691,5.543596,1.4121461,5.6863685,8.764935,2.8449786,0.39599815,0.0,0.0,0.0,3.7648485,7.1276693,1.2832606,10.269741,0.0,0.0,0.0,3.0077403,0.4107242,0.0,5.196216,0.0,0.0,6.5244565,4.402813,1.7221521,2.2214289,1.0648974,4.9742646,0.0,0.0,9.593548,5.059118,0.0,0.0,2.2509341,10.273966,0.0,3.452347,0.0,3.623579,0.29384014,1
10.551202,0.9562346,2.0044734,0.0,4.7096205,0.0,7.2741976,4.72986,14.377376,4.0634637,1.1760383,1.401598,10.209886,3.4094243,0.0,0.0,1.8634621,5.473434,4.614848,4.1863327,3.7179253,9.889295,0.0,0.0,0.0,4.3456225,3.77814,0.009996515,6.145018,0.0,0.8537693,9.517177,1.6477512,6.18384,4.735203,3.6754434,1.7574366,0.0,0.0,9.532544,5.065095,0.0,1.3200574,0.98242897,8.344395,0.0,3.94882,0.0,3.0426629,0.0,1
5.2040453,2.7986581,1.3340708,0.0,0.0,0.0,2.7610867,2.2685664,4.083896,3.836444,0.2780922,3.1045706,2.5855653,0.68862075,0.051416107,0.0,0.0,2.236618,0.68052435,2.3912883,1.173686,6.152398,0.0,0.0,0.0,0.9036334,0.23331419,0.0,3.0709088,0.0,0.5631056,4.3439674,2.7143848,0.30828348,0.9658683,1.5972741,2.8805323,0.0,0.0,2.4692385,1.9161184,1.011574,0.4748615,0.6490614,3.0843036,0.0,1.2976111,0.0,1.1815568,0.0,1
13.965577,13.9061575,4.7491584,0.0,4.5457234,0.0,3.7485573,0.0,13.248207,25.537045,8.013198,24.521872,3.6601863,2.6702006,3.9888265,0.0,0.0,2.0590954,5.05415,5.8818936,7.0171213,21.784311,0.5384991,0.0,0.0,4.050354,0.9693241,1.3713682,7.149305,2.041435,0.0,19.89036,11.544171,0.0,2.3031416,6.272303,8.795706,0.0,0.0,15.88233,12.021693,5.415461,2.9345458,6.748037,20.5137,0.0,2.657652,0.99877566,0.0,0.0,1
18.349775,10.075669,4.219006,0.0,5.563841,0.0,8.836831,6.271044,25.910494,24.196022,7.1316442,20.22401,12.085907,2.356946,2.1169083,0.0,0.0,0.0,13.468216,9.312224,2.84928,27.217203,0.0,0.0,0.0,3.7284884,3.544185,0.0,12.138861,0.0,0.0,25.428514,11.568826,1.7172123,8.127801,4.799022,6.8010387,0.0,0.0,26.576397,17.519829,0.0,0.06941053,11.338512,31.182625,0.0,1.6663666,0.766265,0.0,0.0,1
13.408387,2.218668,9.439042,0.0,14.714327,0.0,9.2532625,1.5565076,22.506998,27.614702,16.927877,10.248671,22.679792,4.625467,1.7921255,0.0,4.357779,0.0,16.87315,2.8440447,17.02395,17.799776,0.0,0.0,0.0,10.919703,8.208988,3.7128572,0.0,1.3299415,0.0,25.550093,5.70848,5.7128186,8.987664,10.249511,0.0,0.0,0.0,33.07334,17.479038,0.0,0.32918915,9.440429,28.79527,0.0,0.0,3.8188155,0.0,0.0,1
4.5394998,0.7919977,1.4021137,0.0,2.5010319,0.0,2.749184,1.142056,5.260267,5.2700186,2.320394,1.8292767,5.091687,0.19518045,0.14871243,0.0,1.1320966,1.408294,3.0056887,1.4319066,2.9126422,4.935679,0.0,0.04312571,0.0,2.6088183,2.6978245,0.565097,1.5223062,0.7402212,0.9087484,5.686156,1.7227461,2.2668324,2.2405748,3.7383194,0.6099261,0.0,0.0,5.8612776,2.9169126,0.0,1.8502679,2.2000725,4.0434785,0.0,0.25416076,1.4621469,0.0,0.0,1
3.347798,0.4977988,1.4635032,0.0,2.4396892,0.0,1.5896671,0.35171503,5.396782,5.7701325,2.5530262,2.8835402,4.218165,0.95234215,0.7708727,0.0,0.83628935,0.23695257,3.1513731,1.0083104,3.1322322,4.3333087,0.0,0.0,0.0,2.5954661,2.2654924,0.7734198,0.6660441,0.46668553,0.0,6.007875,1.5661392,1.0092617,1.5055469,2.4709554,0.0,0.0,0.0,7.1169033,3.3332005,0.0,1.0169717,2.312416,5.4936476,0.0,0.0,1.5402237,0.0,0.0,1
14.796566,14.517527,21.69698,0.0,16.020088,0.0,12.342286,0.0,28.728182,48.747417,27.971355,25.947372,28.604557,12.560003,11.045002,0.0,5.6295033,0.0,25.710356,10.146113,21.225277,27.065672,4.3982105,0.0,0.0,11.9282875,0.0,5.6661053,0.0,0.0,0.0,41.18375,16.137735,0.0,10.117001,6.189115,0.06326871,0.0,0.0,58.605183,30.69918,1.9049698,0.0,8.5182,51.90747,0.0,2.1317687,3.3481348,0.0,0.0,1
11.19284,4.06707,3.1560643,0.0,5.0188603,0.0,5.9794183,3.5335772,13.987705,15.249452,6.072735,11.2623,8.996964,2.1080408,1.433752,0.0,0.42299438,0.87915015,7.379873,4.0680385,5.9807467,14.858646,0.0,0.0,0.0,4.703437,3.5762758,0.32318148,4.864484,0.0130533865,0.0,15.420457,5.241833,1.3422266,5.203375,4.529182,2.000405,0.0,0.0,15.724786,10.262905,0.0,1.2369109,6.499791,16.333458,0.0,0.0,1.352071,0.0,0.0,1
7.836686,1.9364045,0.5723161,0.0,2.4381173,0.0,5.1068416,3.6244671,7.4081583,6.207849,1.3054473,2.966749,5.6516995,0.0,0.0,0.0,1.6230618,3.98911,2.3658426,2.8803084,2.397086,7.927677,0.0,0.0,0.0,2.9315624,3.620879,0.3533511,3.5011308,0.46640193,1.763349,8.042905,2.586454,2.7706275,2.9337053,5.4728904,2.388994,0.0,0.0,5.628905,3.0605478,0.0,3.3177352,2.52153,4.6106443,0.0,1.6129599,1.9720428,0.0,0.0,1
11.746288,20.683523,0.0,0.0,0.0,0.0,7.625742,7.890262,6.6045723,10.097589,0.0,12.889511,0.13491733,0.0,5.116831,0.0,0.0,2.9622707,0.0,16.033125,0.0,23.798435,10.685392,0.0,0.0,0.0,0.0,0.0,11.491468,0.0,1.7914802,3.4085417,14.098548,0.0,2.9190078,1.7934294,16.386736,0.0,0.0,6.3839746,7.544607,9.59922,0.0,0.38766783,13.242092,0.0,9.8955765,0.0,6.3789573,0.0,1
3.285834,1.6808268,0.8788534,0.0,0.7368657,0.0,1.9857389,1.207844,2.9193356,2.461925,0.6422288,1.2065951,2.8491192,0.99775344,0.0,0.0,0.059659224,1.1469265,0.98318356,1.4298517,1.5172653,3.1683757,0.0,0.0,0.0,0.848939,0.38515842,0.44286293,0.80859584,0.29755056,1.33278,3.1280112,1.4291754,0.7618019,0.49625373,1.5056096,1.2393707,0.0,0.0,2.0208154,1.407327,0.41140303,0.3037353,0.0,1.8746061,0.0,1.4234277,0.008100973,0.8371776,0.62792593,1
9.089259,9.887892,1.9498223,0.0,1.0890656,0.0,3.8471582,3.2246196,9.48474,8.341992,1.3575091,12.375548,4.5491295,0.552161,1.5488687,0.0,0.0,0.10583213,2.3498693,7.132236,0.0,15.3626585,2.0220306,0.0,0.0,0.0,0.0,0.0,7.0556192,0.0,0.0,8.801953,7.934081,0.2191368,2.8193588,1.5836692,8.626388,0.0,0.0,9.069885,6.630307,3.918754,0.0,2.872113,10.029998,0.0,3.620029,0.0,3.046465,0.0,1
7.2062745,4.1705074,4.337731,0.0,4.8213577,0.0,5.731981,0.66693723,10.322787,12.568132,6.4995904,6.3914056,8.707559,1.4802314,0.2547286,0.0,1.0947571,0.0,4.6087613,3.18135,7.113748,9.431431,0.0,0.0,0.0,4.577961,2.2515988,1.0101231,2.2409759,1.0850382,0.0,9.232937,3.6006074,2.6921139,3.1988988,5.202735,1.2148685,0.0,0.0,14.144365,6.8839135,0.0,0.0,3.711855,10.254623,0.0,0.0,2.1990893,0.0,0.80008787,1
6.8800426,1.5424893,1.1065459,0.0,3.9681063,0.0,4.122578,2.520874,8.020299,8.14343,3.557469,3.455971,7.1600327,0.30905712,0.2863728,0.0,2.0010982,1.9706217,4.2375827,2.2393217,3.98599,8.072313,0.0,0.0,0.0,3.6294377,4.557488,0.63534284,2.3950186,0.72999406,1.0153952,8.960198,2.602581,2.8572245,3.2109933,5.412957,0.9965072,0.0,0.0,8.952768,4.3777575,0.0,2.8357604,3.7102928,6.8906403,0.0,0.58023286,2.3673434,0.0,0.0,1
10.432028,14.590684,15.618308,0.0,11.164694,0.0,1.8658117,0.0,25.630514,37.947845,21.711748,32.415962,19.148977,9.814529,15.8260765,0.0,0.0,0.0,22.78242,6.7762475,21.469505,25.151136,7.7612867,0.0,0.0,13.026491,0.6291154,5.339883,0.0,2.2967534,0.0,38.472115,13.432166,0.0,5.2817616,1.9160532,1.0593338,0.0,0.0,46.658283,29.213463,2.2898874,0.0,9.057797,44.31395,0.0,1.7806802,1.2179087,0.0,0.0,1
9.419274,11.676619,3.5553472,0.0,1.5853906,0.0,2.4037204,1.2627493,11.160908,16.485346,3.5880053,18.295734,4.3191395,1.4362798,3.7058136,0.0,0.0,0.22928146,4.887979,6.5702806,2.5176258,17.43157,2.624048,0.0,0.0,1.3731195,0.0,0.0,5.685228,0.0,0.0,14.260433,9.931106,0.0,3.4682822,0.91798425,7.7893057,0.0,0.0,13.559059,9.375943,3.9114552,0.0,4.8726306,16.530958,0.0,2.230092,0.0,0.0,0.0,1
12.620208,13.866735,1.6920522,0.0,0.8879017,0.0,5.8434463,4.2622194,10.717651,9.974718,0.3900292,14.540982,4.2484493,0.85250795,0.43309256,0.0,0.0,0.34547952,1.4962426,10.047986,0.0,19.62709,2.7462301,0.0,0.0,0.0,0.0,0.0,9.779239,0.0,0.0,9.361108,10.596477,0.0,2.6381154,3.2099178,13.574994,0.0,0.0,7.4180803,5.099879,4.4082804,0.0,2.7819939,12.123071,0.0,7.1026673,0.0,4.6992207,0.0,1
5.823977,0.03509105,5.6747985,0.0,8.179686,0.0,5.307852,0.0,11.847724,11.040086,8.857297,1.7916708,13.975794,3.3703792,0.6681843,0.0,2.3961048,0.0,8.951275,0.5967282,8.922761,8.437082,0.0,0.61500233,0.0,5.7166696,1.844892,1.2893484,0.0,0.6797048,0.0,11.489121,1.876692,4.000658,4.766234,5.1785336,0.0,0.0,0.0,17.047888,10.393627,0.0,0.0,3.2662427,14.086359,0.0,0.20888183,0.36314288,0.0,2.1114657,1
5.899273,2.168551,1.601206,0.0,0.8742035,0.0,3.604048,3.2431576,6.3853254,3.0115824,0.0,1.4644405,3.1815894,1.8993281,0.0,0.0,1.0645001,3.8297977,0.548475,2.9654596,1.0547665,4.865707,0.0,0.0,0.0,1.6314883,1.6082842,0.0,4.4637566,0.0,0.22814962,4.6173177,0.7334868,2.234566,1.1496166,1.2833358,2.250389,0.0,0.0,4.256426,1.1872885,0.0,0.93175584,1.1217414,4.386426,0.0,2.208557,0.0,2.3017712,0.0,1
12.699845,14.318057,7.0927043,0.0,5.477644,0.0,4.4032283,0.0,18.69995,26.510298,10.298039,26.721664,8.552369,4.406549,7.283892,0.0,0.0,0.0,11.894175,8.094031,4.215398,23.09928,3.3423538,0.0,0.0,2.2024503,0.63063955,0.0,4.317643,0.0,0.0,25.32467,13.954134,0.0,5.4941773,2.4900272,9.173554,0.0,0.0,23.82279,15.844182,4.3788543,0.0,9.127179,27.176682,0.0,1.8330152,0.0,0.0,0.0,1
12.55675,10.808735,5.845289,0.0,5.5062656,0.0,4.4859443,1.8660413,11.401676,22.624563,9.940024,16.451176,10.1371155,1.4467566,4.0910487,0.0,0.23446752,0.0,8.309611,5.750363,10.2955475,17.691029,1.5698069,0.0,0.0,2.4074984,3.2336268,0.59098065,1.9330454,1.855573,0.0,17.354338,8.18908,1.5343891,4.4096503,7.1110125,5.450756,0.0,0.0,19.217852,13.519152,1.3902563,0.0,5.1198354,20.545795,0.0,2.5460162,1.2825544,0.0,0.0,1
5.889847,2.083597,1.2933972,0.0,1.1514875,0.0,3.7608235,2.1908596,5.3621335,4.2415376,0.86620736,1.816389,4.6767855,0.60639733,0.0,0.0,0.76277137,2.8599582,1.3810444,2.1806939,2.184305,5.5276217,0.0,0.0,0.0,1.701274,1.3510743,0.0,2.9413307,0.0,0.9666706,4.8151765,2.0076387,2.2445736,1.6722709,2.324867,1.8172753,0.0,0.0,4.35944,2.2508616,0.0,0.6039661,0.75832486,3.4783702,0.0,1.6024419,0.0,1.5406168,0.0,1
8.710593,2.8401904,5.416075,0.0,5.898892,0.0,4.1743364,0.24799895,9.628802,14.806214,7.464756,6.768472,13.207286,5.296256,3.8185458,0.0,1.211767,0.0,8.654201,2.4782562,9.053344,10.0992775,0.11134057,0.0,0.0,4.050196,4.109339,2.4928703,0.0,0.0,0.0,15.4064665,4.6898494,0.5250017,4.1687303,2.6357944,0.0,0.0,0.0,19.96474,10.484628,0.0,0.0,2.5270875,19.553745,0.0,0.60171664,0.0,0.0,0.0,1
